URL,画像URL,名前,タンパク質,脂質,炭水化物,食物繊維,カリウム,カルシウム,鉄,亜鉛,ビタミンA,ビタミンB1,ビタミンB2,ビタミンC,ビタミンD,ビタミンE,Unnamed: 16
https://www.kurashiru.com/recipes/f8f127ff-be91-4b22-a251-174ce777dda9,https://video.kurashiru.com/production/videos/f8f127ff-be91-4b22-a251-174ce777dda9/compressed_thumbnail_square_large.jpg?1639367889,レンジで簡単！ほうれん草とえのきのおひたし　レシピ・作り方,4.9,0.4495,15.888,6.7725,848.82,98.79,3.46,1.367,472.5,0.23855,0.36165,47.25,0.348,2.836,3.054
https://www.kurashiru.com/recipes/81cfe26b-1119-4e1a-991d-5eb802527dc4,https://video.kurashiru.com/production/videos/81cfe26b-1119-4e1a-991d-5eb802527dc4/compressed_thumbnail_square_large.jpg?1718037922,簡単 じゃがいものポトフ　レシピ・作り方,14.357,21.254,37.367,34.8,1929.8,76.36,4.0,2.056,1036.44,1095.5332,0.2919,114.1225,0.32,0.967,3.6395
https://www.kurashiru.com/recipes/1258d283-820f-496c-9f86-41a445f6b93a,https://video.kurashiru.com/production/videos/1258d283-820f-496c-9f86-41a445f6b93a/compressed_thumbnail_square_large.jpg?1718037922,ほっこり ジャガイモのポトフ　レシピ・作り方,15.486375,21.41825,41.588,37.32275,2126.925,122.81375,4.349625,2.249375,1052.70125,1095.573675,0.33215,167.075,0.32,1.64425,3.142
https://www.kurashiru.com/recipes/38451e47-1a6c-42ef-9538-e21ae6953e19,https://video.kurashiru.com/production/videos/38451e47-1a6c-42ef-9538-e21ae6953e19/compressed_thumbnail_square_large.jpg?1655781953,サクサク！イカリングフライ　レシピ・作り方,50.1975,7.8325,40.1383,1.2975,1171.65,92.47,1.72858,5.4561,202.922,0.64731,0.43395,15.964,3.2262,7.5399,2.0354
https://www.kurashiru.com/recipes/0ff63ee8-fb6a-4712-b56d-552377f90218,https://video.kurashiru.com/production/videos/0ff63ee8-fb6a-4712-b56d-552377f90218/compressed_thumbnail_square_large.jpg?1639367889,きのこたっぷり！炊き込みご飯　レシピ・作り方,11.6035,7.138,59.369,8.381,821.54,123.84,1.901,2.405,1036.44,1095.1727,0.3142,0.9825,2.633,0.952,4.1195
https://www.kurashiru.com/recipes/6f8d6f65-c2d4-40be-a9e4-ac76bf09ff01,https://video.kurashiru.com/production/videos/6f8d6f65-c2d4-40be-a9e4-ac76bf09ff01/compressed_thumbnail_square_large.jpg?1708491514,具だくさん炊き込みご飯　レシピ・作り方,11.263,6.797,61.432,11.41,856.11,157.57,2.215,2.572,1035.0,1095.1418,0.2369,0.8825,0.428,1.396,3.622
https://www.kurashiru.com/recipes/8b16358d-c8e2-4f80-ab9a-f4b44a8d900a,https://video.kurashiru.com/production/videos/8b16358d-c8e2-4f80-ab9a-f4b44a8d900a/compressed_thumbnail_square_large.jpg?1718037922,揚げ焼きで簡単 ナスの煮浸し　レシピ・作り方,2.362,38.948,20.471,3.68,425.975,37.095,0.867,0.458,11.56,0.08205,0.11465,1.48,0.0,4.584,2.6505
https://www.kurashiru.com/recipes/91c6b6a8-3a5b-4b3b-aa7b-58f17973cf1c,https://video.kurashiru.com/production/videos/91c6b6a8-3a5b-4b3b-aa7b-58f17973cf1c/compressed_thumbnail_square_large.jpg?1639367889,ほうれん草とベーコンとツナのキッシュ　レシピ・作り方,86.019,234.193,379.4858,5.07,1648.16,318.3,4.88108,4.0826,636.822,0.57626,0.7635,68.414,5.4502,5.9564,5.7459
https://www.kurashiru.com/recipes/a019e690-2189-4d4f-983a-d2ce97c9d3a3,https://video.kurashiru.com/production/videos/a019e690-2189-4d4f-983a-d2ce97c9d3a3/compressed_thumbnail_square_large.jpg?1635770129,ハロウィンの季節！パンプキンミートパイ　レシピ・作り方,92.5155,243.672,432.633,15.126,3173.0,220.74,8.7745,11.5365,1470.785,1095.93275,0.879,60.9325,3.647,10.555,7.635
https://www.kurashiru.com/recipes/b9399c72-56d9-4a66-b9df-ca421a7b9395,https://video.kurashiru.com/production/videos/b9399c72-56d9-4a66-b9df-ca421a7b9395/compressed_thumbnail_square_large.jpg?1639367889,甘辛 さんまの蒲焼き　レシピ・作り方,14.42325,50.23625,56.10775,0.40625,242.985,19.6,1.26325,1.20075,17.94,0.038075,0.257675,0.69,7.59,5.95875,3.273
